             UB              LB           Time(s)
            590             375               0.1
            590             448               0.1
            590             449               0.3
            590             451               0.3
            590             452               0.7
            590             461               0.9
            584             461               1.2
            579             461               1.5
            574             461               1.7
            557             461               3.2
            547             461               6.4
            547             466               6.9
            547             471               7.2
            547             474               7.4
            541             474               9.6
            541             481              10.0
            537             481              10.1
            537             482              10.6
            537             484              10.9
            537             485              10.9
            537             500              11.3
            537             501              12.0
            532             501              12.0
            527             501              15.9
            527             502              19.6
            527             503              27.8
            527             504              39.3
            527             505              51.8
            527             506              65.2
            527             507              73.9
            527             508              87.1
            527             509             106.6
            527             510             121.2
            527             511             128.9
            527             512             145.3
            527             513             183.3
            527             514             205.8
            527             515             226.8
            527             516             247.6
            527             517             273.9
            527             518             289.5
            527             519             307.4
            527             520             324.6
            527             521             336.8
            527             522             347.4
            527             523             354.7
            527             524             357.1
            527             525             358.3
            527             526             359.1
            527             527             359.5

../solutions/ILP2/R05_08_05_05         527.000             527             527             502               5         0.00000         359.485               1

