             UB              LB           Time(s)
            557             397               0.0
            557             424               0.0
            546             424               0.3
            546             426               0.3
            546             431               0.3
            546             433               0.5
            529             433               0.6
            529             438               0.6
            479             438               0.6
            479             440               0.6
            479             441               0.6
            479             442               0.7
            479             448               0.7
            479             449               0.8
            479             450               0.9
            461             450               0.9
            461             451               0.9
            461             452               0.9
            461             453               0.9
            461             454               1.0
            461             455               1.0
            461             457               1.0
            461             458               1.0
            461             459               1.0
            461             460               1.0
            461             461               1.1

../solutions/ILP2/R07_08_04_00         461.000             461             461             461              40         0.00000           1.053               1

