             UB              LB           Time(s)
            904             542               0.2
            904             674               0.3
            904             702               0.4
            904             705               0.4
            904             710               0.5
            904             718               0.5
            904             719               0.6
            904             720               1.0
            904             721               1.0
            904             722               6.7
            904             723               9.3
            904             724               9.6
            904             725              10.7
            904             726              12.2
            904             728              12.6
            904             731              13.0
            904             732              13.4
            904             733              14.1
            904             734              14.4
            904             735              14.4
            904             736              15.4
            904             737              19.9
            904             738              20.6
            904             739              21.1
            904             740              22.7
            904             741              48.6
            904             742              59.1
            904             743              62.5
            904             744              63.3
            904             745              78.1
            904             746              97.6
            904             747             140.1
            904             748             193.6
            904             749             275.1
            904             750             355.5
            894             750             466.3
            894             751             743.9
            894             752             837.8
            894             753             976.3
            894             754            1138.3
            894             755            1313.7
            894             756            1501.1
            894             757            1823.5
            894             758            2172.2
            894             759            2706.8
            894             760            3112.5

../solutions/ILP2/R06_12_03_20         759.928             760             894             874               1         0.14989        3600.008               0

