             UB              LB           Time(s)
            571             413               0.1
            571             536               0.1
            571             537               0.2
            571             541               0.2
            571             542               0.3
            571             543               0.3
            571             544               0.8
            571             545               0.8
            571             547               1.0
            571             548               1.1
            571             549               1.4
            571             550               1.5
            571             551               1.8
            571             552               2.0
            571             553               2.3
            571             554               2.5
            571             555               2.7
            571             556               2.8
            571             557               3.2
            571             558               3.5
            571             559               3.6
            571             560               3.8
            571             561               3.9
            571             562               3.9
            571             563               4.0
            571             564               4.2
            571             565               4.3
            571             566               4.3
            571             567               4.3
            571             568               4.3
            571             569               4.4
            571             571               4.4

../solutions/ILP2/R09_08_05_20         571.000             571             571             571               0         0.00000           4.364               1

