             UB              LB           Time(s)
           1132             601               5.5
           1132             724               5.7
           1132             726               6.4
           1132             727               8.2
           1132             726              10.6
           1132             727              13.5
           1132             729              16.7
           1080             728              18.0
           1080             729              19.3
           1080             731              19.3
           1080             732              20.3
           1080             735              21.1
           1068             736              23.0
           1058             736              39.1
           1058             737              39.1
           1058             738              40.8
           1058             739              41.3
           1058             740              41.8
           1058             741              42.2
           1058             744              42.5
           1058             747              42.7
           1058             748              42.8
           1058             749              43.7
           1058             750              43.9
           1058             751              44.2
           1058             753              44.7
           1058             754              45.0
           1058             755              45.6
           1058             757              46.3
           1058             758              50.1
           1016             757              52.4
           1016             758              52.6
           1016             759              55.5
           1016             760              59.3
           1010             760              63.2
           1010             761              63.4
           1010             762              63.6
           1010             763              63.8
           1010             766              64.1
           1010             767              64.4
           1010             768              64.4
           1010             770              65.1
           1010             771              66.5
           1010             772              66.6
           1010             775              66.6
           1010             776              68.3
           1010             777              68.4
           1010             778              68.8
           1010             779              68.9
           1010             780              68.9
           1010             781              70.8
           1010             782              71.4
           1010             783              71.4
           1010             784              71.4
           1010             785              71.7
           1010             786              71.7
           1008             787              74.1
           1008             788              78.4
           1008             789              79.4
           1008             790              85.3
            924             789              85.7
            924             790              85.9
            917             791              88.1
            917             792              92.0
            917             793              98.8
            917             794             102.9
            916             794             109.0
            916             795             112.0
            916             796             125.3
            822             796             136.9

../solutions/ILP2/R09_20_20_00         796.000             796             796             796             367         0.00000         142.577               1

