             UB              LB           Time(s)
           1167             637               2.0
           1167             699               2.5
           1167             721               2.7
           1167             725               2.9
           1167             729               2.9
           1167             739               3.1
           1167             740               3.4
           1167             741               3.6
           1167             742               5.6
           1167             744               6.1
           1167             745             412.1
           1126             745             457.8
           1125             745             548.4
           1120             745             556.8
           1119             745             688.9
           1118             745             898.5
           1107             745             920.0
           1106             745            1356.3
           1105             745            1525.2
           1043             745            2954.6
           1041             745            3171.0
           1040             745            3178.6
           1038             745            3202.6

../solutions/ILP2/R07_20_04_01         744.300             745            1038            1024              14         0.28227        3600.374               0

