             UB              LB           Time(s)
            571             413               0.1
            571             536               0.1
            571             537               0.2
            571             543               0.2
            571             544               0.6
            560             544               0.8
            560             545               0.8
            557             545               1.1
            557             546               1.4
            557             547               1.5
            557             548               2.1
            557             549               8.3
            557             550              10.3
            557             551              15.9
            557             552              26.7
            557             553              38.0
            557             554              51.4
            557             555              64.3
            557             556              71.0
            557             557              71.6

../solutions/ILP2/R09_08_03_01         557.000             557             557             547              10         0.00000          71.550               1

