             UB              LB           Time(s)
            872             543               0.2
            872             658               0.3
            872             659               0.3
            872             690               0.3
            872             694               0.3
            872             705               0.4
            872             708               0.4
            872             713               0.5
            872             714               1.7
            757             714               4.2
            756             714               4.3
            756             715               4.3
            756             720               5.6
            756             727               5.8
            756             728               5.8
            756             729               7.5
            753             729              16.4
            752             729              17.8
            752             731              18.7
            752             732              21.5
            752             733              21.5
            751             733              24.8
            750             733              25.3
            749             733              27.0
            749             734              28.3
            748             734              31.0
            745             734              36.0
            745             735              51.9
            744             735              61.9
            743             735              95.1
            743             736             111.4
            743             737             162.2
            743             738             246.6
            743             739             352.7
            743             740             618.5
            743             741            1020.2
            743             742            1378.7
            743             743            1434.4

../solutions/ILP2/R06_10_05_01         743.000             743             743             732              11         0.00000        1434.375               1

