             UB              LB           Time(s)
            557             397               0.1
            557             424               0.1
            557             426               0.4
            557             431               0.4
            557             432               0.7
            557             433               0.7
            557             434               0.8
            557             435               0.9
            557             441               1.0
            557             448               1.1
            557             449               3.3
            557             450               3.4
            557             453               4.0
            557             454               4.6
            557             455               5.6
            557             457               6.0
            557             458               6.1
            557             459               7.0
            511             459               7.2
            511             460               7.8
            511             461               8.9
            511             462              10.2
            511             463              12.6
            511             464              14.3
            511             465              17.9
            511             466              21.5
            511             467              25.4
            511             468              31.1
            511             469              33.9
            511             470              37.4
            511             471              43.2
            511             472              47.2
            511             473              51.4
            511             474              56.3
            511             475              60.8
            511             476              66.4
            511             477              74.8
            511             478              79.9
            511             479              84.4
            511             480              91.3
            511             481              97.8
            511             482             103.7
            511             483             112.7
            511             484             119.4
            511             485             128.0
            511             486             136.8
            511             487             147.4
            511             488             155.4
            511             489             163.2
            511             490             169.4
            511             491             175.5
            511             492             181.8
            511             493             187.7
            511             494             193.6
            511             495             198.6
            511             496             202.3
            511             497             206.4
            511             498             209.2
            511             499             212.4
            511             500             214.8
            511             501             217.4
            511             502             218.8
            511             503             219.9
            511             504             220.7
            511             505             221.4
            511             506             221.8
            511             507             222.1
            511             508             222.4
            511             509             222.6
            511             510             222.8
            511             511             222.8

../solutions/ILP2/R07_08_02_10         511.000             511             511             491               2         0.00000         222.835               1

