             UB              LB           Time(s)
            722             382               0.3
            722             487               0.4
            722             492               0.4
            722             519               0.5
            722             520               0.5
            722             522               0.5
            722             530               0.6
            722             531               0.7
            722             534               1.2
            722             542               8.2
            722             543               8.2
            722             544               8.5
            722             545              13.3
            722             546              15.6
            722             547              17.1
            722             548              33.0
            722             549              97.4
            722             550             141.5
            722             551             148.2
            722             552             168.5
            722             553             180.6
            722             554             191.0
            722             555             211.1
            722             556             289.6
            722             557             415.4
            702             557             615.9
            699             557             617.3
            697             557             704.3
            697             558            1584.2
            697             559            2057.9
            697             560            2702.8
            667             560            2878.4
            667             561            3161.0

../solutions/ILP2/R05_12_04_10         561.000             561             667             577               9         0.15892        3600.007               0

