             UB              LB           Time(s)
            980             505               0.5
            980             641               0.6
            980             656               0.7
            980             657               0.8
            980             658               0.9
            964             658               3.0
            964             659               3.1
            964             662               9.8
            964             663              10.5
            964             664              10.9
            964             666              11.5
            964             667              12.0
            964             668              12.9
            964             669              15.0
            964             670              15.6
            964             672              16.2
            964             673              16.7
            964             674              18.2
            964             675              18.8
            964             676              19.4
            964             677              19.8
            964             678              20.4
            964             679              21.1
            964             680              22.9
            964             681              24.4
            964             682              24.6
            964             683              26.4
            964             684              27.6
            964             685              28.1
            964             686              28.2
            964             687              31.2
            964             688              50.5
            964             690              51.0
            964             691              88.5
            964             692             251.5
            954             692             479.8
            944             692             545.9
            932             692            1226.3
            928             692            1677.4

../solutions/ILP2/R05_15_03_05         691.527             692             928             913               3         0.25431        3600.012               0

