             UB              LB           Time(s)
            916             524               0.1
            916             610               0.2
            916             616               0.3
            916             623               0.4
            916             628               0.5
            916             629               0.5
            916             630               0.6
            916             632               0.6
            916             633               2.3
            896             633               3.5
            896             634               4.7
            896             635               5.0
            896             637               5.3
            896             642               5.6
            896             643               5.6
            896             645              12.5
            896             647              13.1
            896             648              17.4
            875             648              20.2
            875             649              27.3
            875             650              30.7
            875             651              39.9
            818             651              46.7
            794             651              70.6
            723             651             180.4
            651             651             180.6

../solutions/ILP2/R07_15_03_00         651.000             651             651             651              71         0.00000         180.577               1

