             UB              LB           Time(s)
           1186             637               0.6
           1186             752               0.8
           1186             757               0.9
           1186             764               0.9
           1186             767               1.0
           1186             770               1.0
           1186             772               1.1
           1186             779               1.3
           1186             780               1.4
           1186             781               1.5
           1186             783               2.0
           1186             784              11.9
           1186             785              12.4
           1186             786              12.5
           1186             787              23.8
           1164             787              60.9
           1164             788              88.8
           1164             789             167.6
           1164             790             280.8
           1164             791             454.2
           1164             792             532.9
           1164             793             607.1
           1161             793             764.4
           1161             794             791.3
           1141             794             919.9
           1141             795             953.3
           1141             796            1190.1
           1141             797            1461.2
           1141             798            1856.6
           1141             799            2374.4
           1139             799            2449.9
           1139             800            3124.5

../solutions/ILP2/R05_20_01_02         799.480             800            1139            1131               4         0.29763        3600.037               0

