             UB              LB           Time(s)
           1048             719               0.3
           1048             785               0.4
           1048             786               2.4
           1048             787               4.6
           1048             788               4.7
           1048             789             129.7
           1042             789             318.5
           1042             790             463.2
           1042             791             523.9
           1042             792             563.3
           1042             793             612.3
           1042             794             687.9
           1042             795             729.1
           1042             796             744.2
           1042             797             765.0
           1042             798             897.3
           1042             799            1067.4
           1042             800            1405.4
           1042             801            1805.9
           1032             801            1931.6
           1019             801            2444.1
           1019             802            2450.6
           1014             802            2499.0

../solutions/ILP2/R08_15_02_05         802.000             802            1014             994               4         0.20907        3600.012               0

