             UB              LB           Time(s)
            916             524               0.4
            916             610               0.5
            916             614               0.6
            916             616               0.6
            916             623               0.7
            916             624               0.7
            916             630               0.8
            916             632               0.8
            916             634               5.0
            916             635               9.7
            916             636              12.6
            916             638              17.2
            916             639             121.4
            916             640             170.0
            916             641             247.4
            916             642             340.4
            916             643             420.4
            916             644             483.0
            916             645             509.4
            916             646             521.9
            916             647             526.2
            916             648             528.5
            916             649             530.3
            916             650             532.4
            916             651             540.3
            916             652             571.8
            916             653             708.9
            915             653             848.0
            915             654            1518.1
            909             654            1623.6
            907             654            1667.0
            907             655            2481.3
            906             655            2915.2

../solutions/ILP2/R07_15_02_02         654.634             655             906             888               9         0.27704        3600.012               0

