             UB              LB           Time(s)
           1048             719               0.2
           1048             785               0.3
           1048             786               1.5
           1048             787               2.3
           1048             789               3.7
           1048             790              32.0
           1048             791              71.4
           1048             792             156.0
           1048             793             203.5
           1048             794             285.2
           1048             795             309.1
           1048             796             310.3
           1048             797             311.6
           1048             798             323.0
           1048             799             333.0
           1048             800             334.2
           1048             801             346.4
           1048             802             358.0
           1048             803             361.5
           1048             804             379.8
           1048             805             409.6
           1048             807             421.1
           1048             808             428.0
           1048             809             466.1
           1048             810             472.7
           1048             811             580.0
           1048             812             668.8
           1048             813             751.0
           1045             813             826.2
           1045             814             837.0
           1045             815            1019.7
           1045             816            1280.8
           1045             817            1654.8
           1045             818            2127.2
           1045             819            2628.8
           1045             820            3387.7

../solutions/ILP2/R08_15_01_20         819.297             820            1045            1025               1         0.21531        3600.014               0

