             UB              LB           Time(s)
            568             416               0.0
            568             461               0.1
            562             461               0.3
            562             462               0.3
            557             462               0.5
            498             462               0.5
            498             463               0.6
            498             464               0.8
            498             465               0.9
            498             466               1.1
            498             467               1.2
            498             468               1.3
            498             469               2.1
            498             470               2.3
            498             471               2.6
            498             472               2.7
            498             473               3.0
            498             474               3.2
            498             475               3.4
            498             476               3.7
            498             477               4.0
            498             478               4.3
            498             479               4.5
            498             480               4.6
            498             481               4.7
            498             482               4.9
            498             483               5.0
            498             484               5.1
            498             485               5.3
            498             486               5.3
            498             487               5.4
            498             488               5.4
            498             489               5.6
            498             490               5.6
            498             491               5.7
            498             492               5.7
            498             493               5.7
            498             494               5.7
            498             495               5.7
            498             496               5.7
            498             497               5.7
            498             498               5.7

../solutions/ILP2/R08_06_03_10         498.000             498             498             478               2         0.00000           5.704               1

