             UB              LB           Time(s)
           1167             637               0.5
           1167             699               0.7
           1167             719               0.8
           1167             727               1.0
           1167             729               1.1
           1167             730               1.1
           1167             740               1.2
           1167             741               1.3
           1167             742               3.0
           1167             743               4.2
           1167             744               5.6
           1160             744              25.4
           1124             744              32.3
           1113             744             137.5
           1100             744             304.0
           1099             744             734.7
           1098             744             772.4
           1098             745            1441.5

../solutions/ILP2/R07_20_01_00         744.023             745            1098            1098              17         0.32149        3600.038               0

