             UB              LB           Time(s)
            557             397               0.1
            557             424               0.1
            557             425               0.8
            555             425               1.5
            555             426               1.6
            547             426               1.7
            541             426               2.1
            541             428               2.1
            541             431               3.0
            541             434               3.1
            541             435               3.2
            541             436               3.4
            541             437               3.5
            539             437               3.5
            533             437               3.7
            533             439               4.1
            533             440               4.9
            527             440               6.7
            525             440               6.8
            522             440               7.3
            522             443               7.4
            514             443               8.4
            496             443               8.5
            496             446               8.5
            496             447               8.6
            496             448               8.6
            490             448               8.6
            484             448               8.8
            484             451               8.8
            484             452               8.8
            484             453               8.9
            484             454               9.0
            484             455               9.6
            484             456               9.9
            484             458              10.2
            477             458              10.4
            477             459              10.6
            477             460              10.9
            477             461              11.0
            475             461              11.6
            475             462              15.1
            473             462              17.6
            473             463              17.7
            473             464              18.9
            473             465              20.6
            473             466              23.7
            473             467              32.8
            473             468              42.8
            473             469              56.6
            473             470              66.9
            473             471              73.0
            473             472              75.5
            473             473              75.8

../solutions/ILP2/R07_08_08_02         473.000             473             473             461               6         0.00000          75.755               1

