             UB              LB           Time(s)
           1132             601               0.6
           1132             724               0.8
           1132             726               0.9
           1132             727               3.4
           1132             728               4.9
           1132             729               4.9
           1132             733              11.5
           1132             737              12.2
           1132             738              12.3
           1132             739              13.0
           1132             740              13.4
           1132             741              13.5
           1132             742              14.9
           1132             743              15.2
           1132             744              15.9
           1132             745              16.0
           1132             746              16.1
           1132             747              16.2
           1132             748              17.0
           1132             749              17.7
           1132             751              18.7
           1132             754              19.8
           1132             756              19.9
           1132             757              22.5
           1132             758              23.3
           1132             759              25.4
           1132             760              26.2
           1132             761              26.3
           1132             764              27.1
           1132             766              27.9
           1132             767              28.0
           1132             768              28.8
           1132             771              30.3
           1132             772              32.1
           1132             773              34.5
           1132             774              36.3
           1132             775              38.1
           1132             776              38.8
           1132             777              39.0
           1132             778              39.7
           1132             779              39.8
           1132             780              40.6
           1132             782              41.4
           1132             783              42.3
           1132             784              42.5
           1132             785              94.3
           1127             785             110.6
           1127             786             145.3
           1127             787             181.6
           1127             788             223.6
           1127             789             293.2
           1127             790             293.3
           1127             791             297.7
           1127             792             319.9
           1127             793             341.4
           1127             794             390.5
           1127             795             415.7
           1127             796             633.4
           1127             797             856.1
           1127             798            1366.9
           1127             799            2232.2

../solutions/ILP2/R09_20_01_05         798.881             799            1127            1122               1         0.29104        3600.039               0

