             UB              LB           Time(s)
            797             582               0.1
            797             597               0.1
            797             598               0.1
            797             619               0.2
            797             623               0.2
            797             624               1.1
            769             624              11.8
            758             624              24.4
            747             624              28.4
            734             624              29.2
            703             624              29.3
            702             624              29.3
            702             625              29.3
            700             625              29.9
            699             625              31.1
            699             626              44.5
            699             627              69.6
            655             627              99.1
            655             628             105.9
            655             629             169.2
            655             630             206.8
            655             631             245.5
            655             632             449.6
            655             633             466.8
            655             634             499.2
            655             635             520.0
            655             636             548.0
            655             637             574.9
            655             638             602.8
            655             639             635.2
            655             640             673.3
            655             641             697.3
            655             642             721.7
            655             643             736.7
            655             644             756.9
            655             645             769.7
            655             646             787.2
            655             647             802.7
            655             648             811.4
            655             649             817.4
            655             650             823.4
            655             651             829.6
            655             652             841.2
            655             653             843.4
            655             654             844.4
            655             655             844.9

../solutions/ILP2/R08_10_02_01         655.000             655             655             640              15         0.00000         844.921               1

