             UB              LB           Time(s)
            909             656               2.6
            909             678               2.8
            909             679               2.9
            909             700               3.3
            909             704               3.4
            909             705               3.4
            909             719               3.8
            909             722               3.9
            909             723               4.0
            909             726               4.1
            909             731               4.4
            909             732              86.4
            909             733              93.8
            909             734              94.7
            909             736              96.0
            909             737              96.1
            909             738              97.6
            909             739             103.4
            909             740             106.1
            909             741             109.9
            909             742             112.9
            909             743             114.9
            909             744             116.6
            909             745             118.6
            909             746             120.8
            909             747             122.9
            909             748             127.4
            909             749             132.5
            909             750             135.2
            909             751             176.4
            909             752             234.3
            909             753             352.9
            909             754             707.8
            909             755            1224.4
            909             756            2098.9
            909             757            3017.5

../solutions/ILP2/R09_15_15_20         756.399             757             909             909               0         0.16722        3600.019               0

