             UB              LB           Time(s)
            872             543               0.1
            872             658               0.1
            872             704               0.2
            872             716               0.2
            872             725               0.3
            872             727               0.3
            872             728               0.7
            872             729               1.3
            872             730               1.3
            872             731               1.8
            872             732               3.6
            872             734               3.8
            872             735               4.7
            872             736               6.9
            872             737               9.3
            872             738               9.3
            871             738              12.5
            851             738              12.6
            851             739              13.4
            851             740              14.4
            851             741              15.0
            851             742              15.8
            851             743              20.3
            851             744              30.6
            851             745              44.5
            851             746              60.4
            851             747              83.9
            851             748             120.8
            851             749             235.0
            851             750             250.2
            851             751             269.3
            851             752             289.5
            851             753             313.0
            851             754             338.0
            851             755             358.4
            851             756             393.3
            851             757             446.5
            851             758             515.2
            851             759             597.4
            851             760             694.4
            851             761             761.3
            851             762             875.3
            851             763            1002.2
            851             764            1151.4
            851             765            1333.4
            851             766            1580.8
            851             767            1845.4
            851             768            2112.3
            851             769            2408.0
            851             770            2727.4
            851             771            3112.1
            851             772            3561.9

../solutions/ILP2/R06_10_02_20         771.119             772             851             831               1         0.09283        3600.006               0

