             UB              LB           Time(s)
            495             386               0.0
            495             399               0.0
            495             403               0.1
            495             405               0.1
            495             408               0.3
            495             412               0.3
            495             418               0.3
            495             421               0.3
            495             422               0.3
            451             422               0.4
            451             424               0.6
            451             426               0.7
            451             428               0.7
            451             429               0.7
            451             430               0.7
            451             431               0.9
            451             432               0.9
            450             432               0.9
            450             433               1.0
            450             434               1.0
            450             435               1.0
            450             436               1.0
            450             437               1.1
            450             438               1.2
            450             439               1.3
            450             440               1.4
            450             441               1.5
            450             442               1.6
            450             443               1.7
            450             444               1.8
            450             445               1.8
            450             446               1.8
            450             447               1.8
            450             448               1.8
            450             449               1.8
            450             450               1.8

../solutions/ILP2/R07_06_04_05         450.000             450             450             430               4         0.00000           1.812               1

