             UB              LB           Time(s)
            752             564               0.0
            752             593               0.1
            752             595               0.2
            752             598               0.3
            752             599               0.3
            752             600               0.4
            752             601               0.5
            752             604               0.6
            752             605               0.9
            752             606               2.0
            749             606               6.2
            739             606               7.5
            739             607              13.4
            739             608              18.4
            739             609              25.5
            728             609              33.6
            728             610              37.0
            718             610              45.2
            718             611              47.3
            718             612              79.7
            718             613              81.0
            718             614              82.3
            709             614              82.9
            709             615              86.3
            709             616              87.7
            709             617              89.9
            709             618              93.4
            709             619              95.7
            709             620             101.6
            709             621             105.0
            709             622             112.0
            709             623             117.1
            709             624             124.7
            709             625             133.4
            709             626             139.7
            709             627             145.3
            709             628             156.4
            709             629             168.0
            709             630             178.3
            701             630             180.7
            693             630             189.9
            693             631             195.0
            693             632             211.9
            693             633             222.9
            693             634             238.9
            693             635             256.7
            693             636             282.9
            691             636             307.3
            691             637             309.4
            691             638             331.8
            691             639             365.6
            691             640             397.6
            691             641             435.5
            691             642             488.4
            691             643             521.1
            691             644             556.9
            691             645             591.2
            691             646             633.5
            691             647             681.3
            691             648             725.8
            691             649             767.2
            691             650             814.0
            691             651             864.3
            691             652             910.7
            691             653             958.4
            691             654            1009.8
            691             655            1061.4
            691             656            1125.5
            691             657            1188.4
            691             658            1243.1
            691             659            1301.8
            691             660            1363.5
            691             661            1425.0
            691             662            1494.4
            691             663            1576.6
            691             664            1640.3
            691             665            1712.1
            691             666            1782.7
            691             667            1853.8
            691             668            1913.3
            691             669            1975.4
            691             670            2036.0
            691             671            2098.2
            691             672            2152.4
            691             673            2204.9
            691             674            2252.7
            691             675            2294.4
            691             676            2329.7
            691             677            2361.1
            691             678            2390.8
            691             679            2413.6
            691             680            2432.0
            691             681            2445.7
            691             682            2459.9
            691             683            2467.5
            691             684            2472.8
            691             685            2476.8
            691             686            2479.8
            691             687            2482.1
            691             688            2483.4
            691             689            2484.5
            691             690            2485.1
            691             691            2485.6

../solutions/ILP2/R08_08_02_10         691.000             691             691             641               5         0.00000        2485.556               1

