             UB              LB           Time(s)
            980             505               0.7
            980             641               0.8
            980             642               0.9
            980             657               1.0
            980             658               1.1
            980             659               3.6
            980             660              12.2
            980             661              12.2
            980             662              12.6
            980             664              13.1
            980             665              13.7
            980             666              13.8
            980             667              17.4
            980             668              20.9
            980             669              21.8
            980             670              22.1
            980             671              22.7
            980             672              23.5
            980             673              24.4
            980             674              26.3
            980             675              27.1
            980             676              27.9
            980             677              30.0
            980             678              31.3
            980             679              41.9
            980             680              44.9
            980             681              48.8
            980             682              86.3
            963             682             222.4
            961             682             237.4
            961             683             240.6
            961             684             308.1
            913             684             336.7
            913             685             434.9
            913             686             538.2
            913             687             784.3
            913             688             820.4
            911             688            1050.7
            907             688            1125.2
            907             689            1132.6
            881             689            1173.2
            856             689            1175.0
            852             689            1194.5
            852             690            1269.5
            852             691            1354.6
            852             692            1505.9
            852             693            1955.1
            850             693            1984.5
            850             694            2760.4

../solutions/ILP2/R05_15_04_02         693.817             694             850             838               6         0.18353        3600.007               0

