             UB              LB           Time(s)
            722             382               0.7
            722             487               0.8
            722             492               1.0
            722             515               1.1
            722             520               1.1
            722             521               1.2
            722             534               1.4
            722             535              16.2
            722             544              22.1
            722             545              26.2
            722             546              34.6
            722             547              69.7
            722             549              72.4
            714             549             100.6
            709             549             113.3
            709             550             315.0
            656             550             499.3
            651             550             505.9
            621             550             813.1
            621             551            2128.5

../solutions/ILP2/R05_12_12_05         550.572             551             621             581               8         0.11272        3600.003               0

