             UB              LB           Time(s)
            601             459               0.0
            601             530               0.0
            544             530               0.2
            544             531               0.3
            542             532               0.5
            540             532               0.8
            540             533               0.8
            540             534               0.9
            540             535               1.0
            540             536               1.1
            540             537               1.1
            540             538               1.2
            540             539               1.2
            540             540               1.2

../solutions/ILP2/R06_06_02_02         540.000             540             540             530               5         0.00000           1.189               1

