             UB              LB           Time(s)
           1186             637               0.5
           1186             752               0.7
           1186             757               0.7
           1186             763               0.8
           1186             767               0.9
           1186             770               0.9
           1186             775               1.1
           1186             776               1.3
           1186             777               1.4
           1185             777               1.5
           1185             778               1.6
           1185             779               2.0
           1185             780               2.1
           1185             781               4.1
           1180             781               4.9
           1158             781               8.4
           1158             783              11.3
           1158             784              12.0
           1158             786              12.8
           1158             787              13.4
           1154             787              14.7
           1154             788              26.1
           1154             789              55.2
           1154             790              71.2
           1154             791              84.2
           1118             791              90.3
           1094             791             196.2
           1094             792             259.7
           1075             792             261.6
           1075             793             270.2
           1075             794             325.8
           1044             794             337.0
           1037             794             432.2
           1001             794             477.9
           1001             795             485.6
           1001             796             638.5
           1001             797             799.9
           1001             798            1128.6
           1001             799            1652.0
           1001             800            2615.9

../solutions/ILP2/R05_20_04_00         799.667             800            1001            1001             129         0.20080        3600.031               0

