             UB              LB           Time(s)
           1167             637               2.3
           1167             698               2.6
           1167             710               2.9
           1167             713               3.0
           1167             731               3.4
           1167             732               3.9
           1167             735               4.4
           1167             736               4.5
           1167             737               7.3
           1167             740               7.4
           1167             741              42.9
           1167             744              64.5
           1167             745             465.0
           1164             745            2159.6
           1162             745            2632.3
           1151             745            3373.3

../solutions/ILP2/R07_20_05_02         744.058             745            1151            1147               2         0.35274        3600.013               0

