             UB              LB           Time(s)
           1167             637               1.2
           1167             698               1.5
           1167             707               1.7
           1167             710               1.8
           1167             732               2.0
           1167             733               2.1
           1167             737               2.3
           1167             738               4.7
           1167             740               4.8
           1167             741              14.7
           1167             744              22.8
           1167             745             199.5
           1139             745            2517.6
           1127             745            2609.0
           1121             745            2648.5
           1121             746            2840.3
           1119             746            3423.0

../solutions/ILP2/R07_20_03_02         745.080             746            1119            1109               5         0.33333        3600.012               0

