             UB              LB           Time(s)
            571             413               0.0
            571             536               0.1
            571             537               0.1
            571             541               0.1
            571             543               0.1
            571             545               0.1
            571             547               0.4
            571             548               0.7
            571             549               1.1
            571             550               1.5
            571             551               2.7
            571             552               3.9
            571             553               4.8
            571             554               5.2
            571             555               5.8
            571             556               6.5
            571             557               7.6
            571             558               9.2
            571             559              10.3
            571             560              11.8
            571             561              12.7
            571             562              13.4
            571             563              13.8
            571             564              14.1
            571             565              14.2
            571             566              14.3
            571             567              14.5
            571             568              14.5
            571             569              14.5
            571             570              14.5
            571             571              14.5

../solutions/ILP2/R09_08_01_05         571.000             571             571             571               0         0.00000          14.533               1

