             UB              LB           Time(s)
            751             556               0.1
            751             614               0.1
            751             617               0.2
            751             633               0.2
            751             634               0.2
            751             644               0.3
            751             647               0.3
            751             648               0.5
            751             650               0.7
            751             655               0.7
            751             656               0.9
            732             656               1.1
            732             657               1.2
            732             658               1.2
            732             659              11.0
            732             660              12.1
            732             661              15.8
            732             662              18.7
            732             663              21.4
            732             664              23.4
            732             665              27.1
            732             666              32.4
            732             667              41.8
            732             668              61.0
            732             669             286.4
            732             670             342.6
            732             671             432.0
            730             671             479.4
            729             671             480.4
            720             671             488.3
            718             671             492.0
            718             672             569.3
            718             673             740.1
            717             673             756.7
            717             674             944.6
            717             675            1237.6
            717             676            1633.8
            711             676            1767.9
            711             677            2074.4
            701             677            2157.5
            701             678            2531.3
            701             679            2964.4
            701             680            3509.5

../solutions/ILP2/R09_12_01_00         679.139             680             701             701              15         0.02996        3600.008               0

