             UB              LB           Time(s)
           1048             719               0.8
           1048             785               1.0
           1048             786               5.6
           1027             786              12.5
           1027             787              13.3
           1027             789              13.6
           1018             789             581.6
           1018             790             929.4
            999             790            1059.7
            999             791            1066.6
            967             791            1590.2
            961             791            1598.8
            955             791            1609.3
            951             791            1618.4
            949             791            1625.0
            949             792            1698.6
            947             792            1759.2
            913             792            2027.4
            913             793            2209.5
            913             794            3571.4

../solutions/ILP2/R08_15_04_02         793.052             794             913             871              21         0.13034        3600.005               0

