             UB              LB           Time(s)
           1167             637               0.7
           1167             699               0.8
           1167             722               1.0
           1167             731               1.0
           1167             739               1.2
           1167             740               1.3
           1167             741               3.9
           1167             744               5.1
           1167             745              57.4
           1161             745             640.0
           1161             746             787.7
           1149             746            1309.8

../solutions/ILP2/R07_20_01_01         745.572             746            1149            1147               2         0.35074        3600.015               0

