             UB              LB           Time(s)
           1199             732              17.6
           1199             797              18.6
           1199             802              19.1
           1199             807              19.3
           1199             808              19.4
           1199             809              20.2
           1199             810              20.5
           1199             811              20.6
           1199             813              21.3
           1199             814             513.7
           1199             815             645.9
           1199             816             844.8

../solutions/ILP2/R08_20_20_20         815.743             816            1199            1199               0         0.31943        3600.035               0

