             UB              LB           Time(s)
            601             459               0.0
            601             530               0.0
            578             530               0.4
            578             531               0.4
            578             533               0.5
            578             534               0.6
            578             535               0.7
            578             536               1.0
            578             537               1.1
            578             538               1.2
            578             539               1.5
            578             540               1.7
            578             541               1.9
            578             542               2.1
            578             543               2.3
            578             544               2.7
            578             545               3.0
            578             546               3.4
            578             547               3.7
            578             548               4.0
            578             549               4.1
            578             550               4.6
            578             551               4.9
            578             552               5.3
            578             553               5.4
            578             554               5.8
            578             555               5.9
            578             556               6.2
            578             557               6.5
            578             558               6.7
            578             559               6.8
            578             560               7.0
            578             561               7.3
            578             562               7.5
            578             563               7.6
            578             564               7.8
            578             565               7.8
            578             566               7.9
            578             567               7.9
            578             568               8.1
            578             569               8.1
            578             570               8.1
            578             571               8.2
            578             572               8.2
            578             573               8.2
            578             574               8.2
            578             575               8.2
            578             576               8.2
            578             577               8.2
            578             578               8.2

../solutions/ILP2/R06_06_03_20         578.000             578             578             558               1         0.00000           8.179               1

