             UB              LB           Time(s)
            904             542               0.2
            904             675               0.2
            904             713               0.3
            904             715               0.4
            904             721               0.4
            877             721               3.4
            877             722               4.5
            877             724               6.6
            877             725               7.3
            877             726              12.6
            877             727              13.5
            877             728              14.7
            877             730              16.6
            877             731              17.1
            877             732              17.4
            877             733              17.8
            877             734              18.2
            877             735              18.4
            877             736              18.5
            877             737              20.0
            877             738              20.4
            877             739              21.8
            877             740              23.7
            877             741              53.4
            861             741              56.0
            844             741              58.5
            820             741              60.0
            820             742              65.2
            820             743              88.8
            820             744             124.3
            820             745             169.9
            820             746             394.7
            820             747             448.4
            820             748             554.6
            820             749             643.1
            820             750             803.3
            820             751            1000.4
            820             752            1146.1
            820             753            1374.9
            820             754            1697.5
            820             755            2078.6
            820             756            2590.1
            814             756            2774.6
            814             757            3186.0

../solutions/ILP2/R06_12_02_05         756.648             757             814             739              15         0.07002        3600.009               0

