             UB              LB           Time(s)
            722             382               0.4
            722             486               0.5
            722             491               0.5
            722             496               0.5
            722             504               0.7
            722             508               0.7
            722             511               1.5
            722             520               2.2
            722             521               3.2
            722             522               6.4
            722             524              10.9
            722             542              11.2
            722             544              11.2
            722             545              13.5
            722             546              68.5
            722             547             131.3
            722             548             191.4
            722             549             243.0
            722             550             297.2
            722             551             340.3
            699             551             638.5
            669             551             644.4
            659             551             652.9
            659             552             671.6
            659             553             690.9
            659             554             716.7
            659             555             744.4
            659             556             893.3
            659             557            1156.6
            659             558            1391.8
            659             559            1643.2
            659             560            2016.3
            659             561            2454.9
            659             562            2960.0
            659             563            3457.1

../solutions/ILP2/R05_12_05_10         562.254             563             659             569               9         0.14568        3600.007               0

