             UB              LB           Time(s)
           1140             665               1.4
           1140             829               1.7
           1140             830               2.0
           1140             831               8.2
           1140             835              26.3
           1140             836              26.5
           1140             837              45.5
           1140             838              57.0
           1139             838             402.0
           1139             839             446.7
           1139             840             804.0
           1139             841            1383.2
           1139             842            3408.0

../solutions/ILP2/R06_20_03_05         841.675             842            1139            1129               2         0.26076        3600.009               0

