             UB              LB           Time(s)
            689             437               0.4
            689             475               0.5
            689             476               0.5
            689             483               0.6
            689             485               0.6
            689             500               0.7
            689             502               0.7
            689             503               3.2
            689             504              16.6
            689             505              38.6
            689             506              44.8
            689             507              51.4
            689             508              69.2
            689             509              73.9
            687             509              89.5
            687             510              92.5
            687             511             116.8
            687             512             148.6
            687             513             181.4
            687             514             230.3
            687             515             238.9
            687             516             290.0
            687             517             949.7
            674             517             997.2
            674             518            1067.7
            674             519            1250.0
            674             520            1400.9
            674             521            1659.9
            674             522            1847.9
            674             523            2216.9
            674             524            2593.8
            674             525            3052.1
            674             526            3564.8

../solutions/ILP2/R07_12_05_10         525.048             526             674             594               8         0.21958        3600.007               0

