             UB              LB           Time(s)
            904             542               0.1
            904             675               0.1
            904             713               0.2
            904             716               0.3
            904             720               0.3
            904             721               0.3
            852             721               0.7
            852             722               1.2
            781             722               1.8
            752             722               2.0
            752             723               4.1
            752             724               4.2
            752             725               4.9
            752             726               5.3
            752             727               5.5
            752             728               5.9
            752             730               6.0
            752             731               6.1
            752             732               6.8
            752             733               7.9
            752             734               8.5
            752             736               9.2
            736             736              10.2

../solutions/ILP2/R06_12_05_00         736.000             736             736             736              86         0.00000          10.225               1

