             UB              LB           Time(s)
            650             429               0.2
            650             480               0.2
            650             482               0.2
            650             483               0.5
            650             484               0.5
            650             485               0.9
            650             486               1.2
            650             487               1.5
            631             487               3.0
            631             488               6.4
            631             490               6.6
            631             491               6.7
            631             492               6.8
            631             493               7.1
            631             494               7.2
            631             496               9.8
            631             497              17.5
            624             497              21.5
            623             497              24.7
            623             498              27.1
            613             498              27.6
            613             499              28.8
            603             499              33.2
            603             500              34.3
            593             500              35.6
            593             501              41.6
            593             502              45.2
            593             503              47.3
            593             504              48.9
            593             505              51.9
            593             506              56.3
            593             507              63.8
            593             508              72.4
            593             509              81.7
            593             510              95.5
            593             511             112.5
            593             512             128.7
            593             513             142.5
            593             514             162.4
            593             515             176.1
            593             516             211.3
            593             517             239.8
            593             518             437.0
            593             519             441.9
            593             520             448.4
            593             521             449.8
            593             522             455.2
            593             523             461.4
            593             524             469.7
            593             525             482.4
            593             526             500.8
            593             527             529.0
            593             528             575.2
            593             529             622.5
            593             530             673.6
            593             531             724.9
            593             532             780.7
            593             533             842.8
            593             534             905.0
            593             535             997.3
            593             536            1101.2
            593             537            1294.1
            593             538            1540.9
            593             539            1798.6
            593             540            2091.4
            593             541            2417.8
            593             542            2909.9
            593             543            3487.1

../solutions/ILP2/R07_10_05_10         542.248             543             593             533               6         0.08432        3600.006               0

