             UB              LB           Time(s)
           1199             732              17.6
           1199             797              18.9
           1199             810              22.8
           1199             811              23.0
           1199             812              23.6
           1199             815              25.9
           1199             816             587.9
           1199             817            3600.0

../solutions/ILP2/R08_20_20_10         816.181             817            1199            1199               0         0.31860        3600.016               0

