             UB              LB           Time(s)
            601             459               0.0
            601             530               0.1
            580             530               0.4
            580             532               0.6
            580             533               0.7
            573             533               0.8
            573             534               1.1
            573             535               1.6
            573             536               1.9
            573             537               2.1
            573             538               2.7
            572             538               3.3
            572             539               3.6
            572             540               4.5
            572             541               4.8
            572             542               5.5
            570             542               6.0
            570             543               6.2
            570             544               6.5
            570             545               6.7
            570             546               7.1
            570             547               7.3
            568             547               7.4
            568             548               8.0
            568             549               8.3
            568             550               8.8
            568             551               9.1
            568             552               9.4
            568             553               9.6
            568             554               9.9
            568             555              10.2
            568             556              10.4
            568             557              10.5
            568             558              10.7
            568             559              10.9
            568             560              11.0
            568             561              11.1
            568             562              11.2
            568             563              11.2
            568             564              11.3
            568             565              11.3
            568             566              11.3
            568             567              11.3
            568             568              11.3

../solutions/ILP2/R06_06_04_10         568.000             568             568             558               1         0.00000          11.300               1

