             UB              LB           Time(s)
           1132             601               0.9
           1132             724               1.1
           1132             726               1.4
           1132             727               5.0
           1132             728               5.0
           1132             729              14.4
           1132             730              15.1
           1132             733              15.9
           1132             734              16.3
           1132             737              16.8
           1132             738              17.0
           1132             739              17.7
           1132             740              19.2
           1132             741              22.5
           1132             742              22.6
           1132             743              23.5
           1132             744              24.6
           1132             745              24.8
           1132             746              28.6
           1132             747              29.9
           1132             748              30.7
           1132             749              32.6
           1132             750              33.7
           1132             751              35.7
           1132             752              38.0
           1132             753              38.9
           1132             754              39.8
           1132             755              41.0
           1132             756              52.2
           1132             757              52.3
           1132             758              58.6
           1132             759              62.2
           1132             760              63.2
           1132             761             115.9
           1132             762             137.3
           1132             763             197.5
           1132             764             206.3
           1132             765             217.3
           1132             766             235.0
           1132             767             256.6
           1132             768             282.2
           1132             769             317.7
           1132             770             332.6
           1132             771             341.3
           1132             772             348.6
           1132             773             354.1
           1132             774             363.9
           1132             777             446.9
           1132             779             447.1
           1132             780             450.4
           1132             782             458.3
           1132             783             458.7
           1132             785             462.1
           1132             787             463.3
           1132             788             467.2
           1132             789             476.6
           1132             790             480.5
           1132             791             480.8
           1132             792             488.4
           1132             793             492.9
           1132             794             585.6
           1127             794             792.3
           1127             795             978.1
           1127             796            1110.9
           1127             797            1391.8
           1127             798            1925.6

../solutions/ILP2/R09_20_02_05         797.997             798            1127            1122               1         0.29193        3600.030               0

