             UB              LB           Time(s)
           1186             637               0.5
           1186             752               0.6
           1186             757               0.7
           1186             768               0.8
           1182             768               0.8
           1182             771               0.9
           1182             775               1.0
           1182             778               1.1
           1182             779               1.2
           1182             780               1.3
           1182             781               1.6
           1182             782               2.0
           1182             784               9.2
           1182             785               9.5
           1182             786               9.6
           1182             787              10.6
           1177             787              10.7
           1177             788              14.2
           1176             788              19.9
           1176             789              23.3
           1176             790              32.5
           1176             791              33.1
           1172             791              49.8
           1172             792             112.6
           1172             793             263.6
           1153             793             333.9
           1131             793             381.3
           1107             793             564.7
           1107             794             661.6
           1107             795             695.3
           1107             796             794.9
           1105             796            1110.7
           1105             797            1125.3
           1083             797            1294.7
           1083             798            1766.0
           1083             799            2938.4

../solutions/ILP2/R05_20_02_00         798.316             799            1083            1083              42         0.26223        3600.035               0

