             UB              LB           Time(s)
            980             505               0.4
            980             641               0.5
            980             647               0.6
            980             649               0.8
            980             650               1.5
            980             651               2.5
            980             654               5.4
            980             658               7.6
            980             659               8.0
            980             661               8.6
            980             662               8.6
            980             664               8.9
            980             665               9.3
            980             667               9.7
            980             669              10.2
            980             670              10.3
            980             671              11.7
            980             673              12.5
            980             674              13.5
            980             675              13.5
            980             677              14.1
            980             678              18.2
            980             679              18.3
            980             681              18.7
            980             682              18.7
            980             683              20.4
            926             683              62.5
            926             684              81.9
            926             685             143.7
            926             686             164.1
            926             687             217.7
            905             687             288.2
            872             687             337.7
            872             688             351.0
            872             689             772.6
            872             690             830.9
            872             691             888.7
            872             692            1102.7
            872             693            1259.5
            872             694            1653.4
            872             695            1995.0
            872             696            2424.6
            872             697            3073.4

../solutions/ILP2/R05_15_02_01         696.619             697             872             868               4         0.20069        3600.012               0

