             UB              LB           Time(s)
            590             375               0.1
            590             448               0.1
            590             449               0.1
            590             455               0.1
            590             457               0.2
            590             461               0.2
            590             462               1.7
            590             469               1.8
            590             471               3.0
            590             472               8.4
            590             473               9.1
            590             474               9.9
            590             475              10.4
            590             478              10.7
            590             480              11.0
            590             481              11.2
            578             481              11.4
            577             481              11.5
            577             482              11.7
            577             483              12.4
            577             484              12.5
            575             484              12.7
            571             484              12.7
            571             485              13.2
            571             486              13.9
            569             486              14.3
            564             486              14.9
            558             486              14.9
            558             487              14.9
            555             487              15.2
            555             489              15.4
            555             491              15.9
            555             492              16.8
            533             492              17.6
            533             493              17.6
            518             493              17.8
            518             494              17.8
            518             495              17.8
            518             496              17.8
            518             497              17.8
            518             498              17.9
            518             499              17.9
            518             500              18.1
            515             500              18.2
            515             501              18.4
            515             502              19.7
            515             503              21.6
            514             503              22.8
            514             504              25.7
            514             505              27.9
            514             506              32.0
            514             507              35.7
            514             508              39.0
            514             509              41.8
            514             510              43.9
            514             511              45.2
            514             512              45.8
            514             513              46.0
            514             514              46.1

../solutions/ILP2/R05_08_02_02         514.000             514             514             502               6         0.00000          46.078               1

