             UB              LB           Time(s)
            752             564               0.1
            752             593               0.1
            752             595               0.1
            752             604               0.2
            752             605               0.8
            752             606               2.3
            752             607              10.7
            752             608              13.7
            752             609              18.3
            752             610              23.8
            752             611              30.2
            749             611              35.6
            749             612              42.2
            749             613              48.5
            749             614              58.6
            749             615              71.1
            749             616              83.7
            749             617             143.5
            749             619             144.9
            749             620             146.3
            749             621             147.3
            749             622             148.2
            749             623             148.6
            749             624             150.2
            746             624             151.7
            746             625             152.5
            746             626             154.7
            746             627             158.4
            741             627             161.8
            741             628             162.1
            741             629             167.6
            741             630             175.8
            741             631             184.5
            741             632             193.9
            741             633             211.9
            741             634             220.6
            741             635             240.1
            741             636             258.4
            741             637             279.8
            741             638             297.2
            741             639             319.7
            741             640             334.9
            741             641             364.5
            741             642             396.5
            741             643             421.3
            741             644             452.2
            741             645             493.8
            741             646             529.7
            733             646             547.4
            733             647             570.5
            733             648             605.6
            733             649             657.7
            733             650             705.9
            733             651             762.8
            733             652             814.5
            733             653             892.3
            733             654             964.2
            733             655            1047.9
            733             656            1130.4
            733             657            1213.4
            718             657            1271.7
            718             658            1318.7
            718             659            1411.2
            718             660            1505.6
            718             661            1595.7
            718             662            1692.0
            718             663            1798.2
            718             664            1933.2
            718             665            2054.7
            718             666            2190.1
            718             667            2336.4
            718             668            2486.6
            718             669            2656.1
            718             670            2831.9
            718             671            3005.1
            718             672            3200.6
            718             673            3405.7

../solutions/ILP2/R08_08_03_20         672.905             673             718             678               2         0.06267        3600.005               0

