             UB              LB           Time(s)
           1186             637               0.9
           1186             752               1.1
           1186             757               1.2
           1186             768               1.3
           1186             773               1.4
           1186             775               1.5
           1186             776               1.6
           1186             778               1.8
           1186             779               1.9
           1186             780               2.1
           1186             781               2.6
           1186             782               2.9
           1186             783               9.2
           1186             784              13.6
           1186             785              20.0
           1186             786              27.7
           1186             787              35.3
           1186             788             123.1
           1186             789             351.8
           1164             789             382.4
           1162             789             390.9
           1145             789             421.9
           1145             790             567.5
           1144             790             579.4
           1144             791            1067.1
           1142             791            1249.4
           1142             792            1418.0
           1142             793            1816.3
           1142             794            2135.1
           1142             795            2706.3

../solutions/ILP2/R05_20_02_02         794.876             795            1142            1134               4         0.30385        3600.030               0

